Date,0
2015-01-02,
2015-01-05,
2015-01-06,
2015-01-07,
2015-01-08,
2015-01-09,
2015-01-12,
2015-01-13,
2015-01-14,
2015-01-15,
2015-01-16,
2015-01-19,
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-27,
2015-01-28,
2015-01-29,
2015-01-30,
2015-02-02,
2015-02-03,
2015-02-04,
2015-02-05,
2015-02-06,
2015-02-09,
2015-02-10,
2015-02-11,
2015-02-12,
2015-02-13,0.010661113336621515
2015-02-16,0.010643746231207752
2015-02-18,0.010583278349082148
2015-02-19,0.009636932851674794
2015-02-20,0.01028915206762171
2015-02-23,0.010160746267316827
2015-02-24,0.0101065635279905
2015-02-25,0.010106973297525213
2015-02-26,0.01027619704297011
2015-02-27,0.010626379934291127
2015-03-02,0.010608359976193457
2015-03-03,0.010607499192312748
2015-03-04,0.010664643959953816
2015-03-05,0.01067092583504182
2015-03-09,0.01110656805649229
2015-03-10,0.011229861806873477
2015-03-11,0.011149465093048608
2015-03-12,0.010286454894778464
2015-03-13,0.010479556363620232
2015-03-16,0.010405776040168272
2015-03-17,0.010345026806274827
2015-03-18,0.010449115416358318
2015-03-19,0.01039872377269836
2015-03-20,0.010286318506874611
2015-03-23,0.01029172339427009
2015-03-24,0.010266952647791087
2015-03-25,0.009409123466810177
2015-03-26,0.009514227718514193
2015-03-27,0.009363132354514714
2015-03-30,0.010195918093422749
2015-03-31,0.009968010527674303
2015-04-01,0.00991819100041726
2015-04-06,0.009958055783423401
2015-04-07,0.009922393410781364
2015-04-08,0.010085846424211151
2015-04-09,0.009985211559933913
2015-04-10,0.009971613747920589
2015-04-13,0.010079168020772375
2015-04-15,0.01031728438075134
2015-04-16,0.009627014177364014
2015-04-17,0.009657422291732491
2015-04-20,0.009803823923173508
2015-04-21,0.010326069876728175
2015-04-22,0.01032062905596815
2015-04-23,0.009764550387527932
2015-04-24,0.009703164462519077
2015-04-27,0.00991405274495987
2015-04-28,0.010187936992980243
2015-04-29,0.010160286160784276
2015-04-30,0.010141618063754848
2015-05-04,0.010942098620457206
2015-05-05,0.010874899398718059
2015-05-06,0.011378313042796906
2015-05-07,0.011288516251930336
2015-05-08,0.011496967000758878
2015-05-11,0.011640744040990178
2015-05-12,0.012124854107972798
2015-05-13,0.012080255268055074
2015-05-14,0.012008437799042093
2015-05-15,0.011373351280280726
2015-05-18,0.011358674141337803
2015-05-19,0.011354307097783664
2015-05-20,0.011366728520086432
2015-05-21,0.011280236295680172
2015-05-22,0.010584647020395603
2015-05-25,0.010581332140525238
2015-05-26,0.010542679480397327
2015-05-27,0.010366017778143683
2015-05-28,0.010128429617505246
2015-05-29,0.010517144982640742
2015-06-01,0.010069160290903201
2015-06-02,0.010385273768887588
2015-06-03,0.009801422689230298
2015-06-04,0.009817506123812434
2015-06-05,0.009822337598509999
2015-06-08,0.009772640888611305
2015-06-09,0.009300950542801356
2015-06-10,0.009319727656908222
2015-06-11,0.009468580156198834
2015-06-12,0.009433194708564055
2015-06-15,0.008587891920866321
2015-06-16,0.008597809505085525
2015-06-17,0.008022632195714441
2015-06-18,0.008300165262229356
2015-06-19,0.008551225641775637
2015-06-22,0.008594710263370758
2015-06-23,0.007675697871421325
2015-06-24,0.007806952375680711
2015-06-25,0.0078077740545367735
2015-06-26,0.007738084096463805
2015-06-29,0.007978180488097177
2015-06-30,0.0079847495877286
2015-07-01,0.008158675741044199
2015-07-02,0.008154772386086877
2015-07-03,0.008232524514846839
2015-07-06,0.008205622771347761
2015-07-07,0.00819240469084655
2015-07-08,0.008919707379446709
2015-07-09,0.008972731995908804
2015-07-10,0.008720162854055122
2015-07-13,0.009047911114639007
2015-07-14,0.008385140002979286
2015-07-15,0.008418955289785679
2015-07-16,0.008396377237150563
2015-07-17,0.008460796755793462
2015-07-20,0.008256787828918272
2015-07-21,0.008240793599963585
2015-07-22,0.00795877238982988
2015-07-23,0.0075925554603673276
2015-07-24,0.00760852515425972
2015-07-27,0.008275685296919806
2015-07-28,0.008311265781814701
2015-07-29,0.008488459380703
2015-07-30,0.008219749144741028
2015-07-31,0.008131147284055144
2015-08-03,0.007910115417323949
2015-08-04,0.007902734885866538
2015-08-05,0.007853346058183951
2015-08-06,0.007784977739699886
2015-08-07,0.007844717314036501
2015-08-10,0.007642050434870637
2015-08-11,0.007765923024184687
2015-08-12,0.007649163644816223
2015-08-13,0.007736550108087694
2015-08-14,0.008469630819121604
2015-08-17,0.008487741077065252
2015-08-18,0.008508596117112827
2015-08-19,0.00787500895511158
2015-08-20,0.00832618998473561
2015-08-21,0.008440597761024474
2015-08-24,0.013724585407197674
2015-08-25,0.013740477683268464
2015-08-26,0.013655859965532766
2015-08-27,0.013954139575242622
2015-08-28,0.014182246973789813
2015-08-31,0.014201748367674193
2015-09-01,0.014639210642080236
2015-09-02,0.014592371535289302
2015-09-03,0.015156406676152704
2015-09-04,0.015314655943673837
2015-09-07,0.015241434656100497
2015-09-08,0.015408291424575967
2015-09-09,0.015545483103113905
2015-09-10,0.01555615316092984
2015-09-11,0.015210013246743327
2015-09-14,0.015459790054092109
2015-09-15,0.015469923812693827
2015-09-16,0.015481747725564304
2015-09-18,0.015461858382767963
2015-09-21,0.015459456106230908
2015-09-22,0.01584393532551293
2015-09-23,0.015829529693683154
2015-09-24,0.015836187561511735
2015-09-28,0.015876838318903026
2015-09-29,0.015525424229892197
2015-09-30,0.016053412209735125
2015-10-01,0.0161061450841429
2015-10-05,0.016464579865322054
2015-10-06,0.016297752426726726
2015-10-07,0.016320364307029805
2015-10-08,0.011912648256855602
2015-10-09,0.01192088035538415
2015-10-12,0.01182821172634968
2015-10-13,0.011484413667619663
2015-10-14,0.011279542707662658
2015-10-15,0.011411724414288563
2015-10-16,0.010787417767211167
2015-10-19,0.010812743924797339
2015-10-20,0.010393415826538636
2015-10-21,0.009993471598242458
2015-10-23,0.010104639734712076
2015-10-26,0.01007291023074763
2015-10-27,0.009507611612951807
2015-10-28,0.00942683776913608
2015-10-29,0.00955624538131044
2015-10-30,0.009346643067195896
2015-11-02,0.009300679139894987
2015-11-03,0.009258376497640648
2015-11-04,0.009240945931494177
2015-11-05,0.009365212971497444
2015-11-06,0.008516535761997363
2015-11-09,0.008499736198581806
2015-11-10,0.008667067945415958
2015-11-13,0.008547492389070658
2015-11-16,0.008262689681419853
2015-11-17,0.007407204201407066
2015-11-18,0.00713951942164117
2015-11-19,0.007294176009173887
2015-11-20,0.007377859010813929
2015-11-23,0.007157651912127998
