Date,ASIANPAINT.NS,BAJFINANCE.NS,BHARTIARTL.NS,HCLTECH.NS,ICICIBANK.NS,LT.NS,MARUTI.NS,SBIN.NS,TCS.NS,TITAN.NS
2015-02-16,0.008950908846171668,0.029120147496614956,0.017887444247936424,-0.004064174977935653,-0.016867996215872205,-0.008242278690312022,-0.012399981317847364,-0.0008144813944207518,0.018138624350127364,-0.02156071380483282
2015-02-18,-0.01570469573067379,0.0029606108714241852,-0.025875170876726306,0.02433406882524225,0.012868001388878447,0.009038639822820604,-0.00200169316689236,-0.0032604696272970912,0.019672488362432183,0.029341296466492306
2015-02-19,0.015894124919800134,-0.002211110914755121,0.013352166886716033,0.007377946869739027,-0.011244433769803441,0.02116223083289981,0.008471345072395664,-0.010958588059522656,0.017225464035701243,0.00698071753653684
2015-02-20,-0.010070489021186124,-0.02743978902931521,-0.02060552371709301,-0.023142874793910195,-0.02244835093905717,-0.012334113764730703,-0.013295602787740668,-0.00016532932979684833,-0.0020513059251943133,0.006008216772515063
2015-02-23,-0.019498564227504067,-0.0068356940515260645,-0.005867960646744441,-0.014869432660626347,-0.005892249474985567,0.00560337006626499,-0.0004089556200117528,-0.019020886925599334,0.007885929698718375,-0.03583334159072615
2015-02-24,-0.012413344192460207,-0.010137948417387244,-0.015116444443340371,0.0025621069143617614,-0.008966505115825973,0.020213359680080423,0.011957571683564705,-0.001011608209982251,0.0030040943461460135,0.006432421058657711
2015-02-25,0.017884774938671466,-0.009428736814938055,0.019149104326428246,0.0036182704272156307,-0.010887997901465551,-0.013479769037438416,-0.002341020789416115,-0.002362847917654287,-0.012034533586604113,-0.000473433132240908
2015-02-26,-0.026970505930763444,0.003760807452549475,0.002151350420457998,-0.003907703496039638,-0.0037210245255631103,-0.011691145976096773,-0.023198689053979482,-0.020808598083767005,-0.005893696584707286,0.0031972440541772063
2015-02-27,0.019257656296694625,0.00250186544292319,0.016745477245535545,0.02356430591588432,0.043417646204600535,0.04821078779157184,0.03075606341712045,0.03628198769991431,0.0022205831173351953,0.02773843841356527
2015-03-02,0.022857998293734916,0.06433991681389273,-0.017314153971961677,0.0014095453081752751,0.04116336532691234,0.049546713906355455,0.0296998387680818,0.007002156107872581,0.002648194405409532,-0.05248663128098585
2015-03-03,0.01538266231264318,-0.009482355178406898,0.0005729332255233199,0.0031357884519762624,-0.001146171007331498,0.0030062377500379434,-0.0007545684696053101,0.001986704813575768,0.03993355294383005,0.008242422439604269
2015-03-04,-0.0017893114977179936,-0.003914229992431073,0.005726566265022992,0.002363206173617627,0.00200781247132209,-0.007425560152269695,-0.008156668380131626,-0.028915860314816633,-0.010806425156202781,-0.010819969557767095
2015-03-05,-0.0034654513906201556,0.006700401882905105,-0.00953731807807301,0.014243802965351549,-0.004580119593058263,-0.00644785049685026,9.536050659253448e-05,-0.00017034471034815812,-0.018044383596812263,-0.013733583623749102
2015-03-09,-0.025482738733961452,-0.029238763102643284,-0.012791168308397438,0.00033860587249812113,-0.04299063494431887,-0.03491124575711135,-0.002025193832459915,-0.010721658615090002,-0.018413183263288446,-0.01491050162984553
2015-03-10,-0.005783398175652543,-0.007686826062174079,0.07133513169066807,-0.010431975141151018,0.0025540324265977965,-0.005589374243251899,-0.006687044696261024,-0.010493417995316556,-0.0015490569046776592,0.014260705002311136
2015-03-11,0.0012993775447796008,-0.011906809433277044,0.05870362299279375,0.0072889970125396,-0.002997082921120775,-0.007275503722656396,0.0026598524559726666,-0.008518995896572568,-0.013679348277539805,-0.01369028692480534
2015-03-12,-0.0011125190659790896,0.0016453396429247924,0.02117837377921772,-0.0030839447159181077,0.01668415924386335,0.0044263216622428825,0.007863044814963471,0.005961884331747491,0.0047959331180165155,0.011879543755066058
2015-03-13,0.0003712527143826527,-0.007706369044366279,0.006158803916757716,-0.019535217987062925,-0.023654739538052416,-0.03161869982940935,-0.00936187905332575,-0.021265508132498834,-0.01401289291278951,-0.014458717775818086
2015-03-16,0.029007909190966075,-0.024953567805445664,-0.02960668809245104,0.022061041625377475,0.0037858565307991032,-0.007298199586153298,-0.0009998193266277378,0.0032058008929047865,-0.0077642016312182704,-0.00288393854265101
2015-03-17,-0.0005408994628403052,0.007190939254603457,-0.004763011905076997,-0.008701911416952646,0.010257848968312944,0.02134173797906258,0.003975768193308582,0.005148082669094167,0.008352156073202055,0.017228223917806096
2015-03-18,-0.02068807528770311,0.0035075463028366727,-0.011124134030860877,-0.015962777328047073,-0.00014916967854372576,-0.009675775763170247,0.0009150158546424869,0.014835735508820447,-0.009424347686027956,-0.00655210846488552
2015-03-19,0.025301039156264693,-0.003100212962571236,-0.0007848045291262151,-0.023547868832026086,-0.01373985623183771,-0.009799459682072964,-0.0027012880937734574,-0.019839805264675103,0.014417626302953623,0.00746638995226423
2015-03-20,-0.029767730565504746,-0.0037170469771823367,-0.004450875473746674,0.0002547890674466924,-0.035130161727512044,-0.0071624576617498326,-0.008522651584500385,-0.011896329949686923,0.0056615188302679975,-0.02989130177374666
2015-03-23,0.0020373085108855715,-0.006839682888949872,0.007889701865813281,-0.011735722416231109,-0.015065608610257075,0.0014967772775213994,-0.008126777762791582,-0.012578564889050514,0.002374887936758441,-0.004710876025698196
2015-03-24,0.002094610423024834,-0.006248667904277694,0.027657995842807148,0.002013419792965321,-0.006054983802143421,-0.0004184790361976276,-0.0019752800371437562,-0.015286673017862906,-0.009877084202446929,-0.009210859793615467
2015-03-25,-0.005901899693971591,-0.005002501549764893,0.002920069664727798,0.03792461175503781,0.01603075549059052,-0.023562460411663766,0.007651981191626023,-0.019035217826331108,-0.006772721771753587,0.008263554453106448
2015-03-26,-0.019047713413186673,0.0021149715142434466,0.011772045510081819,-0.019609823806039817,-0.028242304505399995,0.0010410962133833301,-0.014745114288365668,-0.032969191317560154,-0.02356465555108378,-0.0017927785055137369
2015-03-27,-0.018849909879986693,0.001288994043900038,-0.05792550222649584,-0.024863291442330016,0.021432237126302045,0.02649202732430278,0.013646266729558487,0.02707988528138139,0.0006761595634243722,0.007953601490713114
2015-03-30,0.03765337056861906,0.009591921096446576,0.03426292812189646,0.018279045608806888,0.013193133572078297,0.030397945399671666,0.01409942239155404,0.016312352388894613,0.019623435890455676,-0.003818164559386772
2015-03-31,0.004767996499776217,0.027202547834938473,0.010015308178880522,-5.108429353739563e-05,-0.010040510839529393,-0.005263877546527018,0.009942866615193058,-0.003172724296706231,-0.003977901822814656,0.000638840628369719
2015-04-01,0.012819083383986518,0.007691357705021495,0.022883195216352403,-0.040340336244250485,0.024247054593887762,0.008489975136308336,-0.01424014508972582,0.023965497744953268,-0.004424111015170151,-0.003064297785150716
2015-04-06,0.0034075936294093445,0.02434751493188214,-0.003728544849722959,-0.009353406086425209,-0.005879677144496331,0.013637067073796416,-0.00432115827234858,0.004388322430921576,0.0018289028315896516,0.03381145519890105
2015-04-07,0.012977314758624736,0.0236627757447736,0.009855295004545184,0.0026823434997649276,-0.011984502976462474,0.006712682582388885,-0.008005131277733724,-0.00946643798188529,0.014799583143279449,0.007433011412728119
2015-04-08,0.01394894870531771,0.034091853184158305,0.035577577418614004,0.026001548387005746,-0.007246196489918311,0.005509604504860821,0.008000237323037895,0.0068001946418616566,0.021818696861513942,0.0020907026876646473
2015-04-09,0.00743924856731204,0.00344181101805896,-0.028510030201499448,0.0055275531846255,0.017454888698727578,-0.004861408534786005,0.008405248254089503,0.025374226131822164,0.0087641136981631,-0.018407371387086813
2015-04-10,0.0073845495595350474,0.0038737027520461265,0.011664948688421495,0.0032153033126713915,-0.007174324263443332,-0.003839916815541855,0.0020224139422839738,0.01744693843354561,-0.004053280292353079,0.0015001214414460673
2015-04-13,0.00302505079164761,-0.015114681739283764,0.033377838281236416,0.009098117301982844,-0.004398286775052718,0.022392223059373828,-0.00038193582920498237,0.0019247506834398909,0.0006595261527349017,0.03570104289588216
2015-04-15,-0.026680716471920163,0.0005050638242440897,-0.024782614937311487,-0.03232404272376721,-0.005995407355731008,-0.008788657378525189,0.004106167941593686,0.012923578822493953,-0.010449569819114157,-0.008436823036843455
2015-04-16,-0.02002263104067936,0.02893855860206984,0.006864923564848802,0.010322536417090022,-0.007936611121610149,-0.01865562107241847,-0.0006386818098625957,0.008275770387955461,-0.017106279297878446,-0.012397965366485741
2015-04-17,-0.006628116992216104,-0.012104763794129614,-0.02882763704864666,-0.01482814563622159,-0.007680077246587924,-0.00829380899257115,-0.008455691491999429,-0.0022228870483224084,-0.041796062128277356,-0.02756955609321754
2015-04-20,-0.009610647370343006,0.006358395583619503,-0.008991456893900462,-0.01680683682434103,0.003386119903501017,-0.023739088191478963,-0.010625837439159458,-0.014053319103827455,-0.018606904054181195,-0.00025301353436368856
2015-04-21,-0.015390220664903698,-0.04055296348679438,-0.009942577764322502,-0.03640595097395516,-0.0009641307856808057,-0.005711064595563253,-0.03267689815946606,0.005388674820201889,-0.0007205453755719793,-0.006836411486323413
2015-04-22,-0.013873289034356251,-0.021379240810343703,0.0027616286153751,-0.014988721577802622,0.006755546249477273,0.03366396987965303,-0.007793452581114413,-0.01849941196540883,0.0074370279539450745,0.009815280216042721
2015-04-23,0.0012097902406966732,-0.0012265372996608237,0.0011267930671849946,0.02017504463254083,-0.003514891258270758,-0.012316723462890478,0.009096444072828058,-0.02184259458225879,0.004969087015071372,0.018556069957685883
2015-04-24,-0.019138176777241944,-0.03152317643074154,-0.001750816407830702,0.006678294644993921,-0.011544186327925532,-0.026390622532419528,0.013435566269289545,-0.007563350591009099,0.014569052130690263,-0.01871382323920423
2015-04-27,-0.03442003021516182,-0.0349524809456182,-0.020418366118221898,-0.015330035035613032,-0.019302521533743677,-0.0064935813695934375,0.03021405559883905,-0.030847340934671452,0.002868094208287486,-0.023743266113384398
2015-04-28,0.02772543531683347,0.003153695748341123,0.02493586015882676,-0.014379418152577372,0.08121084182105154,-0.0013490521751083895,0.04774693146445119,0.020408244376357576,-0.002079773049986966,-0.0009055503465075221
2015-04-29,-0.014435790420182615,-0.004565883382294134,-0.033437141158159434,0.01918408656881243,0.010096350917640606,-0.006124579385599405,-0.014754452520637895,-0.0022019673530117023,-0.0030865052938229276,-0.011135546546000352
2015-04-30,0.010670618800142861,0.013735796148719448,-0.016135176955814123,-0.007495565600503573,0.0030289662340263757,-0.014469009528896293,-0.010713656669587013,-0.007907391726757695,-0.009488212467774315,0.002487805951637778
2015-05-04,0.022231042118624256,0.036681442530001274,0.03096290780515809,0.044574484869109865,-0.005586466951650992,-0.001225966304387427,0.008561657929038402,0.02743302604478881,0.007245504233454936,0.0064002051484788325
2015-05-05,0.00256598450833323,0.023254918968762972,-0.014889183179654153,-0.008534138247030199,-0.002581288776657198,0.008040251231054896,0.009394027291636187,-0.018401613819481244,0.01462757428897854,-0.0022062346221324303
2015-05-06,-0.026299082726036316,-0.0011070903931470477,0.008138391289402414,-0.022808418047347012,-0.049626973304151556,-0.047339435189727386,-0.04178697742520432,-0.024444065351892363,-0.021763883766692915,-0.0026016466427353224
2015-05-07,0.006440278461913973,-0.024466867954086702,0.008841599388854426,0.033215508681323946,-0.024187182036994548,0.002716299441466896,-0.02502358376406788,-0.016767084048987746,0.033372864977673,-0.036124090628144145
2015-05-08,-0.008292170778824715,0.03920531765943003,0.010923586763188498,0.00515909166212114,0.040709096652779886,0.020619629622737445,0.018893049658741834,0.003832163631779739,-0.007072065814395567,-0.04316054329971364
2015-05-11,0.016130684087320324,0.0006100735319753969,-0.004397758329345081,0.017720240522017816,0.020504655445795272,0.008774351438666228,0.011397317010914954,0.053826873009787946,0.011376316665114627,0.03973409630798863
2015-05-12,-0.017235984180925645,-0.0012882697584655212,-0.011736573127882233,-0.027869187171562837,-0.04729522374971473,-0.03460662847705043,-0.02033315086786014,-0.031334773048843134,-0.01295022347570629,-0.013327798589561679
2015-05-13,0.005472842789267629,-0.003316784631806069,-0.02298538100205083,0.02364413292038292,0.03066200536225594,0.019430717485135585,0.00744950145291301,0.02580389576982811,-0.0029729436274971155,0.012818708125803102
2015-05-14,0.04452447785162139,0.01331147199381455,0.009018313842471315,-0.012802678339487561,-0.008500079083888501,-0.008083340384840931,0.011764401188606,0.024243624019249177,-0.006420356935565752,-0.012248386152403978
2015-05-15,-0.007721585713733714,0.022624182175345897,0.015544160639446414,-0.012320206061466554,-0.008254831166062848,0.009576059323661124,0.006773612463234491,0.023135649680879,0.004761481121589695,0.01391583053399481
2015-05-18,-0.029798969094371297,-0.00520762499667049,0.013902956803937716,0.018218495599362505,0.012485779154810528,0.01281456417216087,0.007190975801641075,0.008001507444077127,0.003683708130477248,0.02935182185848073
2015-05-19,0.010433362451057082,0.004708072966929988,0.0013839485306095245,0.003868734127772999,-0.0028460951089482878,0.0051784567347199495,0.002474646621175358,-0.004486552159876256,-0.003055275856695072,0.0021122305115393036
2015-05-20,-0.004582094254119151,0.003837723168587992,0.006406988561826532,0.027779177547559986,0.010781907443544458,-0.005028613504058033,0.0013893508164877222,0.014387272360178116,0.017649975272586493,-0.00895805819020834
2015-05-21,0.007780326110620406,0.017393784838423576,-0.010236053978888715,0.010571881138322858,-0.016313984724897534,0.015968513730515888,-0.0037177434070765347,-0.008031394013260806,-0.0006057312923741787,-0.00039901436570644044
2015-05-22,-0.002315906200731077,-0.015293862400773017,-0.003909693931818059,0.014326231483426266,0.00015965291991659747,0.00924756936799076,0.0012034774497275968,-0.026873526016251814,0.024417765396467672,-0.014760246384555087
2015-05-25,-0.01741056258245166,-0.0008098034921316666,0.012661591433933417,0.015241597647021266,-0.0046235987416367585,-0.014031351980589801,-0.0026470106593871057,-0.01699433380785953,-0.006455339586943554,0.0014844138700098597
2015-05-26,0.002100166066366871,-0.004452303838913374,0.001625375161775633,-0.005654682610387929,-0.007849056886685246,-0.007268802763109483,0.009126025694482731,-0.0018005570055127373,0.003017990265169912,-0.0010780048847850443
2015-05-27,-0.005566555062763601,-0.015992713199642572,0.020471659216666716,-0.002013213794654134,0.011139771910309904,0.010504410406500186,-0.0012210305714581704,0.0129892109578289,0.002453130865741615,0.004317276495300337
2015-05-28,0.010668314280961155,0.00285620570346512,-0.014067072322893615,-0.011497780989228157,0.0043112306618751095,-0.005289349138169919,-0.0034929547170572395,0.0012625032332400643,-0.0021984878111573902,0.02162811949149246
2015-05-29,0.025672786526130364,-0.046935069933811135,0.05607944740770532,0.03127219729324504,0.008743920501653735,0.017027739065361924,0.02070720741106924,0.001981223291653844,0.0003063321032978905,-0.005128147381127102
2015-06-01,0.0034308081619442987,0.038740317617050435,-0.021146690925246903,-0.037051963281510725,-0.0025214274073027676,0.030886369915269496,0.025662255126102096,0.0001799650353646598,0.0028536987704874672,-0.005286773394916233
2015-06-02,-0.03868330672040532,-0.02173576412098266,0.0036006465579727642,-0.02116447723362913,-0.03776292840369755,-0.01876227634396188,-0.013250644221872276,-0.04295498639202333,-0.006818282694126432,-0.019532190389753068
2015-06-03,0.004610083145577093,0.009370643247596178,0.006218488507653053,-0.0004201616292319743,-0.02873553314734789,-0.011890715517651862,-0.014146327490124788,-0.033239354451882086,0.004230785839369755,-0.003523674397762133
2015-06-04,-0.00406463396456036,0.006335313978116819,-0.010221141037749626,-0.012233470377435496,-0.0022357017553458203,0.00532147551477169,-0.0013632952047945013,0.0007769056535469332,-0.0020105106037513476,-0.016727824368534705
2015-06-05,-0.0010530429751741677,0.022609048526144315,-0.0019212329042085363,-0.012385243235387255,-0.02068245009716252,0.012722084910034903,-0.003340400511461117,0.00077649942090674,-0.0022470264360192616,0.006223968643615629
2015-06-08,-0.014232825650107195,0.004954459720157178,-0.01215100891943588,-0.010818009453068433,-0.0033438882966440042,-0.0028807193859979874,-0.009562506542592497,-0.011055088682554226,0.000621826896057831,-0.029690556932164047
2015-06-09,-0.016444001058841917,0.02451533223971536,-0.0063329345168003925,-0.008215937721544608,0.013950286974865556,-0.007058803068882402,-0.008379228390865356,0.010394099436212612,-0.006130742274171985,0.01869934009145835
2015-06-10,0.004689466232032036,-0.0063614566718269705,0.017404099406325146,0.034178163871875666,0.018808795484947405,0.023486691746106736,0.013609401068038318,0.011646047518194536,0.015263535344499424,0.014323659242128528
2015-06-11,-0.041601864285479406,0.024620149625458554,-0.010842106129286044,-0.029441355126302193,-0.013675306217294625,-0.0175257713009489,-0.010995332103204358,-0.025326183967718907,-0.01132370858325693,-0.0301617874698058
2015-06-12,-0.0038818252230621297,0.0023899545617029894,0.010352038482526416,-0.020168336319787317,0.025823272245352635,-0.011156566033541315,0.009564149577246939,-0.00019687621737285443,-0.02547325557396074,-0.016256749403578907
2015-06-15,-0.010062144812957752,0.008307603396207952,-0.002772413935353657,0.013052709472912483,0.010981428004700255,0.0066067145179986575,0.008188731420421647,-0.014569778369454722,-0.0003987158015641423,-0.0106338545812672
2015-06-16,0.009162313546766443,-0.0032129503647015945,0.001571346619110514,-0.0019270260687240803,0.009525388601036244,0.005394267140176989,0.005892847720392336,0.017382736078895178,0.002873809174704256,0.008424141972991572
2015-06-17,0.00808564535870615,0.016180311316785767,0.01930953601511587,0.0,-0.0023174909662779797,0.019941547358249823,0.005053232531321061,0.0019638566968933624,0.0007169810527258846,0.01958834712097124
2015-06-18,0.025751211249230632,0.02652728013862027,0.009827271094403844,0.008220309804441328,0.006636877174320821,0.0036823411450379595,0.013744611820479147,0.011760045137960695,0.006464398283914541,0.013702194304727522
2015-06-19,0.015158615428503719,0.05204070019223761,0.017704236301283816,0.004870216852274956,0.003956002024039673,-0.0006115243530709913,0.01974826825831233,0.007942585913298883,0.0077071591460757816,-0.0016720781736400125
2015-06-22,0.010405186102085073,0.04425116720904487,-0.021889499307325755,0.01453921318281548,0.034476938198311435,0.009556669391676653,0.01099714478414815,0.022487117777580723,0.016454072088220473,0.022473526880621097
2015-06-23,0.011769525125316926,-0.012475966457335175,0.013663199449075236,-0.004401157208634765,-0.004919877134289652,0.019653543936145157,0.00916939123956828,0.00657898374507937,-0.006520744242013543,-0.02457333953369878
2015-06-24,0.0019277237293480187,-0.012295443960879449,-0.012432987882053714,0.011483000584044722,0.01355659413075827,-0.007528754196116205,-0.0019541002724905443,-0.020167995810585815,-0.0016708759384571614,-0.0018194929212226318
2015-06-25,-0.004577649034518072,0.02497311010258474,0.004118000218085838,-0.012792196331002037,-0.00928392645988052,0.03222605481971974,0.005537102944102035,0.009338475466171392,-0.007897570037963209,-0.010515967460045461
2015-06-26,6.653754960783687e-05,0.009442815292340478,-0.020506233177766453,0.03363628104002281,-0.009847568015205033,-0.016052190606730465,0.009537352623824491,0.0015105806724200477,0.016784235455603147,0.02068854783600682
2015-06-29,-0.018060823129744663,0.0036059479662087224,-0.009690008992538912,-0.03013877391006281,-0.0016039949947237453,0.005531498346155406,-0.018833100572967276,-0.020927542462396365,3.84677884401885e-05,-0.0036095070878343627
2015-06-30,0.025315929909845547,-0.0021906347338588317,0.014858716344066769,-0.009316959473867459,-0.010282845836324217,-0.004328217155598613,0.007525194399620405,0.011939151813153082,-0.016178977383368265,0.020760706774974214
2015-07-01,0.007214831967204072,0.010067120188852252,0.010474701841481249,0.026419835558473714,0.013636442153315054,0.016210420370190937,0.0020753134181248356,0.019029546040046252,0.016523300014421594,-0.0120122087498018
2015-07-02,0.002760702367632595,-0.008657208119611237,0.020497127241380975,0.011069823806245438,0.0025623045426701463,-0.006264811803771364,-0.009499648948209094,0.0003734054029753686,-0.0059194612255608625,-0.01837517013515011
2015-07-03,0.012845662546381753,0.020272995990602727,0.004501984790603153,0.010895784440202894,0.00495221495592113,0.003860677113442623,0.001377190757187563,0.005786759445006284,0.010144275588142238,0.0057706599159554894
2015-07-06,0.014041493168543528,0.0005663476161166248,-0.004596734381938972,0.00523316890084069,0.0019073997969401013,0.0048411215501258376,-0.002738350624715613,0.005196787848700923,0.011291512959161087,-0.004058095079586543
2015-07-07,0.052389673569257944,-0.001123169944788227,-0.0028862677055006003,-0.03469213409121885,-0.008091301500133152,-0.0025878553120818326,-0.003961774481582858,0.007754631587733263,-0.006475522336776285,0.014612941099878984
2015-07-08,-0.027103693349330937,-0.05975169266175029,-0.0035891219537289576,-0.00352466300627019,-0.01615499373439422,-0.0027050696251120776,-0.005828147757472535,-0.020337003033703782,-0.008083918598707496,-0.016895186264078488
2015-07-09,-0.006606634286039137,-0.03582045209049434,0.00836643734048459,-0.01666655386337923,0.006340553135707694,0.02349880673372229,-0.003380634561230722,0.0014962991525862002,-0.027975844716823572,0.013382174745184994
2015-07-10,-0.00207018299318229,0.0006671330318990254,-0.033648398363048226,0.008937773651606307,0.011793044805184394,0.01487379457977167,-0.0003174819939181228,0.010457371738653576,-0.01908753078966774,-0.010842510822433926
2015-07-13,0.02810238930068709,0.014060298580652164,0.010493782546582509,0.03802752413061472,0.010378496151786543,-0.009965819751978855,0.025632864960776214,0.011642977677950528,0.014225341872200925,0.004215845316861477
2015-07-14,0.006176310278084962,-0.002570762287442463,-0.003304441774856892,-0.006140657466690791,-0.009323538440877854,-8.079266216365344e-05,0.0038162750987182914,-0.020094789563512405,-0.004004723952316436,0.00713699227865483
2015-07-15,0.018414789471841164,0.014855517143698371,0.0015394162578497017,-0.0071208545162825265,0.0038283017941789232,0.006379526835751159,0.025057670994323766,-0.0005595464729913902,0.0185037566351558,-0.025288498663221692
2015-07-16,0.01217404145615042,0.017672403780675916,0.0040192449143650055,0.008859339784703879,0.007786322107851351,-0.0007223515992036411,0.006261763400267073,0.0154821999353294,-0.002180217966873177,-0.0002850604284378999
