Date,0
2015-01-02,0.007885098795621256
2015-01-05,-0.0036371989108696184
2015-01-06,-0.020701046087737207
2015-01-07,0.002529449099396797
2015-01-08,0.016358406086854668
2015-01-09,-0.0042861736482720965
2015-01-12,0.0012659313140536723
2015-01-13,0.0017076866839983679
2015-01-14,0.015185779249553957
2015-01-15,0.018659254919229873
2015-01-16,0.004802045991901913
2015-01-19,0.004504251648996932
2015-01-20,0.006880025436217911
2015-01-21,0.012825300330385161
2015-01-22,0.0009263155307058865
2015-01-23,0.011314966108492298
2015-01-27,0.024926380138943664
2015-01-28,0.0029026598339215327
2015-01-29,-0.00897365017826369
2015-01-30,-0.006580653218985725
2015-02-02,0.0006233581215333839
2015-02-03,0.006271349618839612
2015-02-04,-0.011632557258917339
2015-02-05,0.0015568800796905494
2015-02-06,-0.004363215485149209
2015-02-09,-0.021363656789667732
2015-02-10,-0.0009989228730278316
2015-02-11,0.01401709997299078
2015-02-12,0.00419804502569439
2015-02-13,0.01352157302156744
2015-02-16,0.006627611273927273
2015-02-18,0.0003338987784624343
2015-02-19,0.00959987200976329
2015-02-20,-0.015647347798072152
2015-02-23,-0.0068379028775114835
2015-02-24,-0.0014720328890525719
2015-02-25,0.0011907003077192464
2015-02-26,-0.0073757873787241275
2015-02-27,0.02186399749567614
2015-03-02,0.01830687655721149
2015-03-03,0.004670085442337128
2015-03-04,-0.003646563266347273
2015-03-05,-0.002694150736674984
2015-03-09,-0.018403622365459782
2015-03-10,0.010192358582607187
2015-03-11,0.008213464404937608
2015-03-12,0.006993113151824271
2015-03-13,-0.010574354143948623
2015-03-16,-0.006128144593475883
2015-03-17,0.004270969295181582
2015-03-18,-0.007345169274271611
2015-03-19,-0.0019500535966898971
2015-03-20,-0.008329470192932521
2015-03-23,-0.002016810649494257
2015-03-24,0.002893461296190284
2015-03-25,0.00032113748642329263
2015-03-26,-0.006831555025573594
2015-03-27,-0.00940157598930775
2015-03-30,0.022510302159613957
2015-03-31,0.006352397285762333
2015-04-01,0.003499967037552918
2015-04-06,0.005297847861234453
2015-04-07,0.008379823643067979
2015-04-08,0.020560447069613186
2015-04-09,-0.0022356608643198605
2015-04-10,0.004033640858707642
2015-04-13,0.010214875718174908
2015-04-15,-0.013014461233940629
2015-04-16,0.0006351573768863022
2015-04-17,-0.0169800787317375
2015-04-20,-0.010117879306529987
2015-04-21,-0.01817518582017843
2015-04-22,-0.0016173946917931623
2015-04-23,0.001771934391715318
2015-04-24,-0.008921459839430974
2015-04-27,-0.01528225170341732
2015-04-28,0.013832781043889346
2015-04-29,-0.009666950926175368
2015-04-30,-0.0048823985967959595
2015-05-04,0.021913185783484005
2015-05-05,0.0022774328107481754
2015-05-06,-0.018527963726565212
2015-05-07,0.0005226861312456442
2015-05-08,0.01168357583361438
2015-05-11,0.010354782834249142
2015-05-12,-0.018296110562038493
2015-05-13,0.0034580361252675444
2015-05-14,0.006873419308896127
2015-05-15,0.00819800849867252
2015-05-18,0.00553014168468658
2015-05-19,0.0030562753870446695
2015-05-20,0.0060259435567745386
2015-05-21,0.0036942266565984736
2015-05-22,-8.848455155745878e-06
2015-05-25,-0.0011082787086546652
2015-05-26,-0.0009546027043783603
2015-05-27,0.0033681676537890134
2015-05-28,-0.0029001888827158767
2015-05-29,0.014730136583080302
2015-06-01,0.004674895417694498
2015-06-02,-0.016917698201331086
2015-06-03,-0.0016727387214850583
2015-06-04,-0.0031177383796191427
2015-06-05,0.0026622932973985377
2015-06-08,-0.007323371995918708
2015-06-09,-0.0009016177343546491
2015-06-10,0.014228709080765243
2015-06-11,-0.012918639008716665
2015-06-12,-0.002974991481270842
2015-06-15,0.002111526138105736
2015-06-16,0.0033637936272971117
2015-06-17,0.011384571708202918
2015-06-18,0.013303810616748577
2015-06-19,0.016737077317258982
2015-06-22,0.011584192566014877
2015-06-23,0.003808727410041393
2015-06-24,-0.00491179018004389
2015-06-25,0.006917291887703238
2015-06-26,0.0018553414652462833
2015-06-29,-0.008770454849944258
2015-06-30,0.004031033434561636
2015-07-01,0.01193979213674081
2015-07-02,0.0014468590007756118
2015-07-03,0.00875961189491596
2015-07-06,0.002655676292717397
2015-07-07,9.799379655441844e-05
2015-07-08,-0.01679248103481786
2015-07-09,-0.005221850522058298
2015-07-10,-0.0052636761188865466
2015-07-13,0.01474676179043433
2015-07-14,-0.0018932679631385814
2015-07-15,0.00773018685565823
2015-07-16,0.006982722655359492
2015-07-17,-0.003062438908717228
2015-07-20,0.00269645893185391
2015-07-21,0.00033550553575275146
2015-07-22,0.0038445592229918377
2015-07-23,-0.006097058755769692
2015-07-24,-0.003564461308063289
2015-07-27,-0.015128518692998628
2015-07-28,-0.0023267154683334203
2015-07-29,0.015203408588595644
2015-07-30,0.0008140484827870543
2015-07-31,0.0152776058550538
2015-08-03,0.0005200754701103946
2015-08-04,-0.000782545061087696
2015-08-05,0.0051369724600429725
2015-08-06,0.0018956393814561151
2015-08-07,-0.004117080265283491
2015-08-10,-0.0015856691997093032
2015-08-11,-0.006904921410835141
2015-08-12,-0.008195897914893554
2015-08-13,-0.006273847846744931
2015-08-14,0.020628947291358512
2015-08-17,-0.0035421461871416315
2015-08-18,0.003436338375912678
2015-08-19,0.0016607203472821532
2015-08-20,-0.014995740305263449
2015-08-21,-0.008921497092151998
2015-08-24,-0.06113520467357432
2015-08-25,0.001538522831978894
2015-08-26,-0.007869338742109856
2015-08-27,0.015708849922057386
2015-08-28,0.011741538939187534
2015-08-31,-0.007958299105758798
2015-09-01,-0.021749412751158333
2015-09-02,-0.005479754927222429
2015-09-03,0.019650134734848
2015-09-04,-0.01430323218259902
2015-09-07,-0.012210060738229018
